"","city_ibge_code","lat","long"
"2817",3138708,-21.5145,-44.9034
"2818",4113759,-24.0821,-51.7368
"2819",3527801,-22.4146,-49.818
"2820",4113809,-22.755,-51.6601
"2821",3527900,-22.3384,-50.394
"2822",3138807,-19.7911,-45.6794
"2823",4210035,-27.1304,-51.4682
"2824",5212501,-16.253,-47.95
"2825",2205805,-3.4683,-42.3718
"2826",1712454,-6.17794,-47.8582
"2827",3302403,-22.3768,-41.7848
"2828",2407104,-5.85229,-35.3552
"2829",2919603,-12.1326,-40.3571
"2830",4311718,-29.1445,-56.0674
"2831",2803708,-10.6619,-37.5413
"2832",1600303,0.034934,-51.0694
"2833",2609006,-7.55564,-35.4425
"2834",2919702,-15.5646,-40.4209
"2835",3528007,-22.5002,-48.7102
"2836",2407203,-5.10795,-36.6318
"2837",3528106,-20.8022,-49.9687
"2838",2919801,-13.0186,-42.6945
"2839",3528205,-20.1444,-50.1973
"2840",2704302,-9.66599,-35.735
"2841",3138906,-17.0723,-40.7245
"2842",4311700,-27.5667,-51.6668
"2843",1100130,-9.44363,-61.9818
"2844",3139003,-21.6778,-45.9219
"2845",2609105,-7.68827,-35.5114
"2846",4210050,-26.8552,-51.3705
"2847",3302452,-21.9813,-42.2533
"2848",2919900,-9.16226,-39.0518
"2849",2307635,-4.84601,-39.5725
"2850",2205854,-3.48624,-42.4981
"2851",2919926,-12.7446,-38.6153
"2852",3139102,-21.483,-44.3287
"2853",2508703,-7.25201,-37.4322
"2854",1504059,-2.05683,-47.5601
"2855",2919959,-14.6623,-41.4915
"2856",4210100,-26.1159,-49.8086
"2857",1504109,-0.803391,-47.6014
"2858",2106300,-3.39232,-42.2117
"2859",3528304,-20.6445,-50.2305
"2860",3302502,-22.6632,-43.0315
"2861",2920007,-15.624,-40.2587
"2862",2920106,-11.7107,-40.1437
"2863",3528403,-23.5398,-47.185
"2864",3528502,-23.3171,-46.5897
"2865",5212600,-17.2975,-49.4898
"2866",4210209,-27.4192,-48.9488
"2867",2704401,-9.53009,-36.992
"2868",2407252,-6.39949,-38.324
"2869",4210308,-26.3709,-50.3266
"2870",3139201,-17.8456,-42.0769
"2871",2920205,-14.3371,-43.7686
"2872",2920304,-14.3847,-41.8842
"2873",2803807,-10.3418,-36.9252
"2874",2803906,-10.6649,-37.3004
"2875",4113908,-25.8806,-50.8173
"2876",2508802,-6.89719,-37.5221
"2877",2508901,-6.8337,-35.1213
"2878",5212709,-14.4823,-46.1165
"2879",4114005,-24.317,-52.5271
"2880",3139250,-15.0479,-42.9469
"2881",4311734,-29.2136,-49.9311
"2882",1302504,-3.29066,-60.6216
"2883",2509008,-7.70331,-38.1523
"2884",1302553,-3.44078,-60.4612
"2885",2609154,-8.9649,-37.6313
"2886",1302603,-3.11866,-60.0212
"2887",1200336,-7.61657,-72.8997
"2888",4114104,-23.3458,-52.0944
"2889",4114203,-23.5446,-51.671
"2890",4114302,-25.777,-49.3282
"2891",3528601,-23.0056,-49.3202
"2892",4114351,-26.1441,-53.3113
"2893",3139300,-14.7529,-43.9391
"2894",3302601,-22.9594,-44.0409
"2895",4114401,-25.9421,-52.1743
"2896",3139409,-20.2572,-42.028
"2897",3139508,-20.3591,-41.9589
"2898",1302702,-5.80462,-61.2895
"2899",2205904,-8.01234,-43.8755
"2900",4114500,-24.5144,-51.6658
"2901",1200344,-8.83291,-69.2679
"2902",4311759,-29.5859,-55.4841
"2903",2920403,-14.1476,-40.2399
"2904",2920452,-10.7227,-44.0428
"2905",3139607,-18.7761,-40.9874
"2906",3203304,-18.8594,-41.124
"2907",4311775,-29.6798,-50.2079
"2908",3139805,-21.8707,-43.0062
"2909",2704906,-9.44739,-36.3881
"2910",5212808,-14.0148,-49.1777
"2911",1302801,-1.85313,-65.573
"2912",1504208,-5.38075,-49.1327
"2913",3528700,-22.1068,-51.9617
"2914",2106326,-2.04918,-45.9587
"2915",3528809,-22.6149,-50.6713
"2916",4210407,-28.8463,-49.4605
"2917",5005400,-21.6105,-55.1678
"2918",1504307,-0.778899,-47.452
"2919",2307650,-3.86699,-38.6259
"2920",2920502,-13.4355,-40.4323
"2921",2704500,-9.00744,-35.2267
"2922",2920601,-12.776,-38.9175
"2923",2609204,-8.79062,-35.8266
"2924",2106359,-4.62806,-45.4531
"2925",2307700,-3.89143,-38.6829
"2926",2106375,-2.24078,-45.8507
"2927",1504406,-0.714702,-47.7034
"2928",3528858,-21.2587,-49.13
"2929",4311791,-29.5457,-51.5573
"2930",3203320,-21.0398,-40.8384
"2931",4311809,-28.4498,-52.1986
"2932",2920700,-14.1035,-39.0137
"2933",2704609,-9.23045,-37.3524
"2934",4210506,-26.7665,-53.1737
"2935",3139706,-19.5076,-44.6779
"2936",2509057,-6.76535,-35.0087
"2937",5105580,-11.0463,-54.4377
"2938",4311908,-27.4676,-51.9095
"2939",2407302,-6.2846,-38.1642
"2940",2920809,-13.0064,-40.5295
"2941",2307809,-3.1285,-40.1582
"2942",2205953,-7.44169,-40.6602
"2943",2206001,-7.11565,-43.8926
"2944",4114609,-24.557,-54.0571
"2945",2704708,-9.70971,-35.8967
"2946",3203346,-20.4159,-40.67
"2947",1200351,-8.93898,-72.7997
"2948",4210555,-26.8024,-52.6264
"2949",2509107,-7.05942,-35.318
"2950",3139904,-22.3044,-45.3773
"2951",4114708,-23.6158,-53.2053
"2952",4114807,-23.4843,-51.7928
"2953",3140001,-20.3765,-43.414
"2954",4311981,-30.353,-51.5803
"2955",4312005,-27.3568,-52.1467
"2956",1712504,-9.79377,-49.6553
"2957",3528908,-21.7959,-51.1824
"2958",2704807,-9.58353,-36.3045
"2959",3302700,-22.9354,-42.8246
"2960",3140100,-18.5079,-42.0822
"2961",3203353,-19.4114,-40.5456
"2962",4114906,-23.7425,-51.3137
"2963",4115002,-22.7336,-53.0402
"2964",3529005,-22.2171,-49.9501
"2965",4115101,-24.0089,-53.1432
"2966",4115200,-23.4205,-51.9333
"2967",3529104,-20.4389,-50.8254
"2968",3140159,-20.0582,-44.1883
"2969",4115309,-26.355,-52.5532
"2970",4115358,-24.42,-53.8286
"2971",3140209,-21.6979,-42.9546
"2972",1504422,-1.36002,-48.3421
"2973",2509156,-6.82748,-38.3528
"2974",3140308,-19.7096,-42.7327
"2975",4115408,-26.1472,-53.0267
"2976",3140407,-22.447,-45.1645
"2977",4312054,-29.3311,-52.0973
"2978",4115457,-25.112,-52.2497
"2979",3140506,-19.3306,-45.2434
"2980",2307908,-3.2252,-40.6896
"2981",3529203,-22.1462,-51.1709
"2982",2407401,-6.08279,-37.908
"2983",3140530,-20.2546,-41.8786
"2984",2804003,-10.7308,-37.0856
"2985",4115507,-23.7058,-51.6404
"2986",5212907,-17.983,-48.6415
"2987",2920908,-15.5542,-39.3016
"2988",2308005,-3.52364,-40.3423
"2989",2206050,-7.47469,-41.1103
"2990",2509206,-7.18995,-35.7848
"2991",4210605,-26.6109,-49.0054
"2992",4312104,-29.5649,-54.4641
"2993",2921005,-12.5307,-38.3009
"2994",2705002,-9.11824,-37.7323
"2995",2106409,-3.62035,-43.1112
"2996",3140555,-15.6869,-40.7366
"2997",3529302,-21.6025,-48.364
"2998",2509305,-6.59673,-35.0531
"2999",1712702,-10.5464,-46.4168
"3000",4115606,-25.2496,-53.9935
"3001",3140605,-18.4699,-43.0579
"3002",3140704,-19.9794,-44.4318
"3003",3171501,-18.59,-41.9166
"3004",3140803,-21.869,-43.3135
"3005",3140852,-14.8563,-43.9146
"3006",2206100,-3.71492,-42.5507
"3007",2921054,-13.9109,-42.8439
"3008",2106508,-3.09849,-45.035
"3009",2509339,-7.12486,-35.7669
"3010",4115705,-25.8237,-48.549
"3011",3140902,-20.2873,-42.3401
"3012",4312138,-28.28,-52.1932
"3013",2509370,-6.54018,-37.7279
"3014",4312153,-29.5285,-52.1278
"3015",4312179,-28.252,-54.6159
"3016",4115739,-24.6995,-52.1454
"3017",3141009,-15.3944,-42.86
"3018",2106607,-5.51359,-43.2018
"3019",2106631,-3.6244,-44.5468
"3020",4210704,-26.4709,-51.1501
"3021",3141108,-19.5543,-44.0868
"3022",5212956,-15.4342,-50.7456
"3023",2705101,-9.15437,-35.5243
"3024",5105606,-10.1821,-54.9467
"3025",2509396,-7.26188,-37.351
"3026",3141207,-19.2179,-45.9664
"3027",3529401,-23.6677,-46.4613
"3028",4115754,-23.8988,-51.2277
"3029",1302900,-3.39289,-57.7067
"3030",5213004,-17.9719,-50.3388
"3031",1712801,-5.95169,-47.5125
"3032",2308104,-7.38597,-38.7708
"3033",2407500,-5.52181,-35.2631
"3034",4312203,-27.6325,-51.802
"3035",1600402,-0.11336,-51.2891
"3036",3141306,-19.9865,-46.2181
"3037",2921104,-17.3707,-40.2238
"3038",4115804,-25.2977,-54.0943
"3039",1504455,-3.44637,-52.8875
"3040",3141405,-16.2245,-41.4728
"3041",4210803,-28.8244,-49.6378
"3042",1504505,-1.8032,-50.7149
"3043",3302809,-22.5245,-43.7312
"3044",3141504,-18.6631,-41.4052
"3045",3529500,-21.1757,-49.5791
"3046",4115853,-24.4538,-54.1618
"3047",3141603,-21.1976,-43.3337
"3048",3529609,-20.3579,-50.1811
"3049",2308203,-3.53974,-40.4531
"3050",3529658,-19.9684,-50.6326
"3051",3302858,-22.8028,-43.4601
"3052",3141702,-19.224,-42.6079
"3053",2705200,-9.39384,-35.8392
"3054",2407609,-6.07194,-37.5158
"3055",2206209,-4.16857,-42.8963
"3056",2921203,-11.4299,-40.6031
"3057",2206308,-5.68077,-42.7436
"3058",3302908,-22.4572,-43.4803
"3059",3529708,-20.1796,-48.031
"3060",2308302,-7.29749,-38.9378
"3061",2921302,-12.8646,-39.8611
"3062",2106672,-3.57443,-42.6131
"3063",2308351,-5.67252,-39.1875
"3064",2206357,-4.68295,-41.4173
"3065",5213053,-15.0515,-48.1611
"3066",3203403,-21.0628,-41.3615
"3067",5213087,-13.5304,-48.2206
"3068",2705309,-9.31236,-36.8696
"3069",4312252,-30.1346,-52.0423
"3070",3141801,-17.2156,-42.5884
"3071",3141900,-21.6797,-44.6051
"3072",5213103,-17.5654,-52.5537
"3073",3529807,-22.412,-48.451
"3074",1101203,-11.196,-61.5174
"3075",3530003,-19.9789,-50.139
"3076",3142007,-16.256,-44.1602
"3077",3529906,-24.2766,-47.4625
"3078",3303005,-21.4148,-42.1938
"3079",1713205,-9.56556,-48.393
"3080",2106706,-6.37454,-44.3683
"3081",4115903,-23.255,-52.7761
"3082",3142106,-20.8899,-42.3458
"3083",4312302,-27.497,-53.6891
"3084",3142205,-21.2021,-42.6122
"3085",2308377,-3.56867,-39.9663
"3086",5005608,-20.2355,-56.3746
"3087",2106755,-3.56313,-44.5814
"3088",2609303,-8.12113,-38.7388
"3089",3530102,-21.1313,-51.1035
"3090",2921401,-10.961,-40.574
"3091",1713304,-9.52907,-48.5922
"3092",2921450,-14.2385,-40.7718
"3093",1101302,-11.029,-62.6696
"3094",3530201,-22.2904,-51.9084
"3095",4116000,-22.9657,-51.4846
"3096",3530300,-20.8169,-49.5206
"3097",5105622,-15.6759,-58.0951
"3098",3530409,-20.6179,-49.4617
"3099",3142254,-14.7348,-44.4092
"3100",4210852,-27.197,-50.0786
"3101",2106805,-2.07094,-44.7787
"3102",4116059,-25.0919,-54.2477
"3103",2308401,-7.23522,-39.143
"3104",1504604,-2.5831,-49.5042
"3105",3530508,-21.4647,-47.0024
"3106",4210902,-26.7729,-53.04
"3107",3142304,-20.3399,-44.0509
"3108",3142403,-19.8387,-45.4127
"3109",2509404,-7.28517,-35.4832
"3110",3530607,-23.5208,-46.1854
"3111",3530706,-22.3675,-46.9428
"3112",3530805,-22.4332,-46.9532
"3113",5213400,-16.5434,-50.739
"3114",2804102,-10.5769,-37.3512
"3115",1504703,-1.88993,-48.7668
"3116",1504752,-2.6822,-54.6425
"3117",2308500,-5.73844,-39.63
"3118",3530904,-22.9285,-47.559
"3119",2106904,-3.48125,-45.2496
"3120",3531001,-20.8509,-50.0975
"3121",4211009,-27.1008,-53.4032
"3122",3531100,-24.0809,-46.6265
"3123",3142502,-18.3245,-44.118
"3124",2206407,-5.562,-42.6075
"3125",2206506,-6.99275,-41.026
"3126",3142601,-21.7579,-45.5391
"3127",2308609,-4.79102,-40.0646
"3128",2509503,-7.08848,-35.9592
"3129",3142700,-14.4197,-44.3719
"3130",3203502,-18.1303,-40.3668
"3131",2407708,-6.48522,-35.2842
"3132",4312351,-28.6462,-52.0767
"3133",1504802,-1.99768,-54.0724
"3134",2407807,-6.07063,-35.3253
"3135",5213509,-13.2552,-46.8928
"3136",3142809,-18.869,-48.881
"3137",2804201,-10.0256,-37.5616
"3138",2206605,-9.75364,-45.3037
"3139",3531209,-22.6817,-46.681
"3140",4312377,-28.6805,-50.7834
"3141",3531308,-21.2655,-48.4971
"3142",3531407,-20.768,-49.7184
"3143",3142908,-15.1514,-42.8718
"3144",3531506,-20.9065,-48.6387
"3145",3143005,-21.3271,-46.3635
"3146",4312385,-29.1607,-51.6333
"3147",4211058,-27.2239,-50.9808
"3148",3143104,-18.7302,-47.4912
"3149",4211108,-26.461,-50.2327
"3150",3531605,-21.2981,-51.5679
"3151",2407906,-6.43698,-35.7831
"3152",1713601,-10.7611,-48.1114
"3153",3143153,-16.8691,-41.2473
"3154",2509602,-7.20402,-38.5838
"3155",3531803,-22.945,-47.3122
"3156",1101401,-10.2458,-63.29
"3157",2921500,-10.4374,-39.3321
"3158",3143203,-21.1873,-46.9753
"3159",1713700,-10.0075,-48.9941
"3160",3143401,-22.4335,-46.573
"3161",2509701,-7.88363,-37.1184
"3162",3531704,-22.9544,-45.8407
"3163",2705408,-9.60357,-37.2505
"3164",4312401,-29.6824,-51.4679
"3165",2107001,-5.83067,-47.0673
"3166",3143302,-16.7282,-43.8578
"3167",5213707,-16.0059,-51.3979
"3168",3143450,-15.1702,-42.4941
"3169",5213756,-17.4439,-51.1728
"3170",5213772,-13.3485,-48.6853
"3171",2308708,-5.09736,-38.3702
"3172",3143500,-18.5998,-45.3584
"3173",2308807,-3.46311,-40.6776
"3174",2614303,-7.61931,-39.546
"3175",4116109,-24.0509,-53.0102
"3176",2609402,-8.10871,-35.0835
"3177",4312427,-28.6968,-52.6999
"3178",2921609,-11.5569,-43.2766
"3179",4116208,-25.4744,-48.8345
"3180",5213806,-17.7334,-49.1059
"3181",2308906,-3.23426,-40.1233
"3182",4312443,-29.3578,-49.9328
"3183",3531902,-20.7288,-48.0581
"3184",5213855,-15.3184,-50.0553
"3185",2206654,-9.71891,-43.9072
"3186",4211207,-28.6511,-49.2169
"3187",3143609,-18.5356,-44.601
"3188",2921708,-11.5488,-41.1565
"3189",2206670,-3.73337,-42.3024
"3190",3143708,-19.2236,-43.3795
"3191",4211256,-28.8006,-49.7214
"3192",4312450,-31.5887,-52.6261
"3193",4312476,-29.5379,-51.0811
"3194",2107100,-2.85379,-44.0357
"3195",2921807,-15.0225,-42.3727
"3196",3532009,-22.8811,-46.7896
"3197",5213905,-16.124,-50.2136
"3198",2408003,-5.18374,-37.3474
"3199",4312500,-31.1054,-50.9167
"3200",3532058,-21.5103,-48.1538
"3201",5214002,-14.7457,-50.5713
"3202",1504901,-1.53936,-49.2224
"3203",1400308,2.43998,-60.9096
"3204",2309003,-3.90271,-40.7452
"3205",2921906,-13.0053,-41.3703
"3206",4312609,-29.163,-51.8714
"3207",2922003,-18.0754,-39.5565
"3208",3203601,-18.0965,-40.52
"3209",4312617,-28.3132,-51.1836
"3210",4312625,-28.3253,-51.7697
"3211",2509800,-7.02525,-35.46
"3212",2309102,-4.30294,-38.9951
"3213",2922052,-11.9648,-41.6374
"3214",2922102,-11.8541,-40.4714
"3215",5005681,-23.9355,-54.281
"3216",5214051,-13.7729,-50.2814
"3217",3143807,-22.6092,-46.362
"3218",4116307,-23.1487,-51.7737
"3219",2922201,-13.0092,-39.1092
"3220",3203700,-20.4652,-41.4156
"3221",2922250,-12.065,-43.5497
"3222",3203809,-20.9509,-41.346
"3223",3143906,-21.13,-42.3693
"3224",2804300,-10.4271,-36.9588
"3225",2705507,-9.30682,-35.9428
"3226",2206696,-3.319,-42.094
"3227",1713957,-7.14669,-48.6091
"3228",2922300,-12.6329,-38.9921
"3229",3532108,-20.9908,-51.2774
"3230",2922409,-13.2284,-39.5044
"3231",3144003,-19.8121,-41.4407
"3232",5214101,-13.7303,-49.2745
"3233",3144102,-21.3692,-46.5213
"3234",3144201,-18.4544,-42.2481
"3235",3532157,-22.6156,-51.24
"3236",3144300,-17.8481,-40.3533
"3237",4312658,-28.4548,-52.8182
"3238",3144359,-19.2291,-42.3312
"3239",3532207,-22.4057,-51.5274
"3240",2408102,-5.79357,-35.1986
"3241",3144375,-16.5021,-46.4874
"3242",3144409,-22.1158,-45.5123
"3243",1714203,-11.7034,-47.7223
"3244",3303104,-21.039,-41.9697
"3245",3532306,-23.3707,-45.4468
"3246",2509909,-7.63514,-35.5586
"3247",4211306,-26.8943,-48.6546
"3248",5005707,-23.0618,-54.1995
"3249",2922508,-13.0235,-39.0108
"3250",1714302,-6.37496,-47.6643
"3251",2609501,-7.74149,-35.2193
"3252",2206704,-6.97023,-42.6773
"3253",3532405,-23.1747,-46.3983
"3254",3144508,-21.2168,-44.6138
"3255",2510006,-6.9114,-38.322
"3256",2206720,-5.35128,-42.8153
"3257",5214408,-16.5808,-49.8817
"3258",2804409,-10.3215,-36.585
"3259",3144607,-21.2324,-45.235
"3260",5214507,-16.4047,-49.2227
"3261",3532504,-20.843,-49.6358
"3262",1303007,-2.20793,-56.7112
"3263",3532603,-20.6945,-50.0436
"3264",4312674,-28.5298,-52.4676
"3265",2922607,-13.604,-39.1091
"3266",3303203,-22.8057,-43.4233
"3267",2107209,-3.46788,-43.9134
"3268",3144656,-15.3148,-41.7564
"3269",5005806,-21.1419,-55.8296
"3270",3532702,-20.9114,-49.7833
"3271",5214606,-14.4662,-48.4599
"3272",2408201,-6.09329,-35.1991
"3273",3303302,-22.8832,-43.1034
"3274",5105903,-14.7192,-56.3284
"3275",4312708,-27.3689,-52.7756
"3276",2922656,-10.8192,-39.4297
"3277",1400407,3.8853,-59.6204
"3278",5106000,-14.454,-56.7945
"3279",2804458,-10.3944,-37.4517
"3280",2804508,-10.2158,-37.4211
"3281",2804607,-10.4854,-37.1963
"3282",4116406,-22.9129,-51.7978
"3283",2804706,-10.0772,-37.0615
"3284",2206753,-4.63019,-42.173
"3285",5106109,-15.772,-56.3432
"3286",2804805,-10.8468,-37.1231
"3287",2206803,-3.97574,-42.6184
"3288",3532801,-21.0156,-49.4986
"3289",4116505,-23.1763,-52.6032
"3290",4312757,-28.6822,-52.1631
"3291",5006002,-21.4657,-54.3825
"3292",5214705,-15.0206,-49.8953
"3293",4116604,-23.3308,-50.7168
"3294",5006200,-22.238,-53.3437
"3295",4312807,-28.6537,-51.7458
"3296",4116703,-24.5289,-53.2575
"3297",5214804,-18.0597,-48.2552
"3298",5106158,-9.84977,-57.8139
"3299",4312906,-28.7291,-51.7072
"3300",3144672,-18.4925,-41.1107
"3301",4312955,-27.9926,-52.9784
"3302",5106208,-14.9612,-54.9685
"3303",1100148,-11.7247,-62.3127
"3304",4313003,-29.2182,-52.0319
"3305",3532827,-24.1224,-48.9022
"3306",2922706,-14.7912,-40.1458
"3307",5106216,-10.558,-55.953
"3308",3532843,-20.3836,-50.9483
"3309",4313011,-27.6137,-54.1074
"3310",4116802,-24.6723,-52.5661
"3311",3532868,-20.7615,-50.3477
"3312",2107258,-7.12263,-46.2607
"3313",5214838,-14.0957,-50.33
"3314",2408300,-6.47511,-35.4286
"3315",3144706,-19.7577,-43.0333
"3316",4211405,-26.8982,-52.9066
"3317",4116901,-23.182,-52.2031
"3318",1504950,-2.26693,-46.9731
"3319",4116950,-25.9004,-53.2618
"3320",4313037,-29.4066,-54.8293
"3321",3532900,-21.7765,-48.5705
"3322",4117008,-23.4324,-50.5665
"3323",2922730,-11.6031,-39.6302
"3324",2510105,-6.45056,-36.2057
"3325",3303401,-22.2932,-42.5377
"3326",5214861,-15.145,-49.5737
"3327",3533007,-20.5321,-49.3123
"3328",5108808,-10.312,-55.4061
"3329",3533106,-21.332,-51.6447
"3330",4313060,-29.5808,-50.9051
"3331",2922755,-13.812,-39.6182
"3332",3303500,-22.7556,-43.4603
"3333",5214879,-14.2868,-49.3872
"3334",3533205,-21.1026,-51.4905
"3335",2107308,-6.73047,-44.0471
"3336",1504976,-4.91622,-49.0822
"3337",4211454,-26.9428,-52.8141
"3338",2922805,-13.0241,-40.0653
"3339",5106182,-14.4727,-59.6001
"3340",4117057,-25.3054,-52.5447
"3341",3144805,-19.9758,-43.8509
"3342",4117107,-22.7639,-52.9868
"3343",3533304,-20.856,-50.2617
"3344",1100338,-10.4077,-65.3346
"3345",5108857,-14.3568,-56.9696
"3346",5108907,-13.0136,-57.0908
"3347",3144904,-18.4417,-41.4984
"3348",5108956,-9.99998,-57.5261
"3349",5106224,-13.8374,-56.0743
"3350",5106174,-13.9486,-51.8002
"3351",3533403,-22.7832,-47.2941
"3352",4117206,-23.4703,-53.0898
"3353",5106232,-14.7889,-57.2886
"3354",1714880,-7.63171,-48.4252
"3355",2309201,-7.08415,-39.6713
"3356",2510204,-7.47232,-38.0382
"3357",2107357,-2.84227,-45.6953
"3358",1303106,-3.90037,-59.094
"3359",4313086,-29.0275,-51.3098
"3360",4313102,-29.471,-53.4689
"3361",2510303,-6.67122,-36.422
"3362",4313201,-29.3741,-51.1136
"3363",3145000,-19.1461,-47.6779
"3364",3145059,-15.7993,-43.2941
"3365",4313300,-28.7799,-51.6113
"3366",4117255,-25.6309,-53.3469
"3367",4313334,-28.0667,-53.6992
"3368",2922854,-12.815,-41.0748
"3369",3145109,-21.1286,-46.4157
"3370",5214903,-13.7388,-46.8734
"3371",4313359,-28.9882,-51.4095
"3372",1715002,-10.5651,-48.9125
"3373",2309300,-4.70581,-40.5621
"3374",4117214,-23.5865,-50.7598
"3375",5106190,-10.8651,-55.1872
"3376",4313375,-29.8525,-51.2837
"3377",2207959,-8.09707,-42.0471
"3378",4117222,-24.4693,-53.9552
"3379",3145208,-19.8713,-44.9847
"3380",2922904,-11.2329,-38.4871
"3381",4117271,-24.438,-51.9454
"3382",1505007,-1.20874,-47.3921
"3383",4211504,-27.278,-48.9298
"3384",5106240,-12.9834,-55.2556
"3385",3136603,-19.6876,-43.583
"3386",1101435,-10.9068,-62.5564
"3387",3203908,-18.715,-40.4053
"3388",4211603,-28.6338,-49.5055
"3389",5215009,-16.3695,-49.3168
"3390",2923001,-17.8926,-39.3743
"3391",5106257,-14.6771,-52.3502
"3392",3533254,-20.9893,-48.9141
"3393",1715101,-9.97063,-47.6785
"3394",1303205,-2.63637,-60.9434
"3395",1715150,-12.9217,-46.5713
"3396",1303304,-5.12593,-60.3732
"3397",4313490,-27.9077,-53.1103
"3398",5215207,-16.0313,-50.7113
"3399",4313391,-29.7338,-52.9489
"3400",3145307,-17.4654,-41.8826
"3401",5215231,-16.0592,-48.0417
"3402",4313409,-29.6875,-51.1328
"3403",4211652,-26.4442,-52.8281
"3404",3533502,-21.4651,-49.2234
"3405",2923035,-12.8083,-42.1682
"3406",5106273,-11.4089,-57.3488
"3407",1100502,-11.6961,-61.9951
"3408",5006259,-22.6693,-53.8601
"3409",4117297,-23.7631,-51.5079
"3410",1715259,-11.826,-46.6325
"3411",2705606,-8.94191,-35.664
"3412",4313425,-27.5765,-54.5036
"3413",5106265,-9.95616,-55.2029
"3414",2309409,-5.52552,-40.7713
"3415",3145356,-17.4089,-41.2194
"3416",2206902,-6.44901,-41.9261
"3417",5215256,-13.2424,-49.506
"3418",1505031,-7.14347,-55.3786
"3419",1505064,-4.24749,-49.9499
"3420",2206951,-5.28749,-41.9325
"3421",5106315,-12.2875,-50.9686
"3422",5106281,-14.9054,-53.0194
"3423",4313441,-27.5649,-53.1837
"3424",2923050,-10.3182,-38.4014
"3425",4313466,-27.749,-53.0639
"3426",3145372,-16.0162,-42.4044
"3427",3533601,-20.7296,-47.7429
"3428",1505106,-1.90107,-55.5208
"3429",2309458,-4.48523,-38.5933
"3430",3533700,-22.438,-49.922
"3431",2207009,-7.01915,-42.1283
"3432",1505205,-2.00358,-49.8628
"3433",1600501,3.84074,-51.8331
"3434",3145406,-21.8598,-43.9356
"3435",3533809,-22.9435,-49.3419
"3436",2510402,-7.22118,-37.7406
"3437",2107407,-4.13417,-45.1163
"3438",2705705,-9.53686,-37.2971
"3439",2705804,-9.50357,-37.8301
"3440",2207108,-5.84125,-42.5594
"3441",2705903,-10.0572,-36.8101
"3442",2408409,-5.9486,-37.7047
"3443",3145455,-17.3982,-43.5719
"3444",3533908,-20.7366,-48.9106
"3445",3145505,-22.0685,-45.2657
"3446",2609600,-8.01017,-34.8545
"3447",2107456,-2.99295,-44.9897
"3448",2923100,-11.3497,-38.3379
"3449",2510501,-6.98434,-36.241
"3450",3145604,-20.6982,-44.829
"3451",1715507,-10.707,-48.9086
"3452",2923209,-12.3132,-42.8969
"3453",3145703,-21.3401,-43.4499
"3454",2706000,-9.51954,-37.1954
"3455",3145802,-19.7276,-44.8058
"3456",3534005,-20.6042,-49.2929
"3457",3145851,-20.4298,-42.7977
"3458",3534104,-22.1549,-50.0971
"3459",3534203,-20.1861,-49.3464
"3460",1505304,-1.75989,-55.8579
"3461",3145877,-20.5142,-42.1991
"3462",5215306,-17.0334,-48.2964
"3463",3534302,-20.7169,-47.8852
"3464",4211702,-28.3487,-49.2986
"3465",2609709,-7.74553,-35.5956
"3466",2609808,-8.61026,-39.6026
"3467",2309508,-6.25182,-38.9053
"3468",4117305,-24.2058,-50.9185
"3469",3534401,-23.5324,-46.7916
"3470",3534500,-22.3149,-50.2811
"3471",4313508,-29.8881,-50.2667
"3472",3534609,-21.7968,-50.8793
"3473",4211751,-27.4789,-50.1231
"3474",1505403,-1.54168,-47.1126
"3475",2923308,-12.0175,-38.6166
"3476",2609907,-7.87918,-40.08
"3477",1505437,-6.7529,-51.0858
"3478",3534708,-22.9797,-49.8697
"3479",4117404,-23.4053,-52.1964
"3480",4211801,-27.3379,-51.6194
"3481",3145901,-20.5263,-43.6962
"3482",2408508,-6.6958,-36.9428
"3483",2706109,-9.15884,-37.3556
"3484",3146008,-22.2779,-46.3716
"3485",3146107,-20.3796,-43.512
"3486",1100155,-10.7167,-62.2565
"3487",2510600,-7.61604,-37.1519
"3488",4211850,-26.692,-52.3108
"3489",3534807,-21.4872,-51.7024
"3490",5215405,-16.2181,-49.1942
"3491",3146206,-18.0719,-41.2734
"3492",4117453,-24.7933,-53.9043
"3493",3534757,-20.0061,-50.3768
"3494",2923357,-10.9578,-41.0756
"3495",5215504,-18.2277,-47.8355
"3496",3534906,-21.5627,-51.2654
"3497",1505486,-3.83542,-50.6399
"3498",2309607,-4.17107,-38.465
"3499",1400456,4.4799,-61.1477
"3500",2309706,-3.9784,-38.6183
"3501",2804904,-10.4538,-36.6531
"3502",2107506,-2.51657,-44.1019
"3503",2309805,-4.22492,-38.922
"3504",2309904,-3.98327,-40.6989
"3505",5215603,-15.1605,-48.2833
"3506",3146255,-16.3646,-42.5088
"3507",2207207,-7.35101,-40.8997
"3508",3146305,-17.0758,-41.4821
"3509",2207306,-7.77375,-42.2474
"3510",3146552,-15.5271,-43.07
"3511",4211876,-27.2541,-52.4975
"3512",4117503,-23.4555,-52.046
"3513",4313607,-27.7075,-51.763
"3514",3146404,-18.8993,-45.5321
"3515",4211892,-27.9234,-50.0972
"3516",3146503,-20.3705,-45.6627
"3517",3146602,-21.2913,-43.4088
"3518",2207355,-7.85508,-42.8248
"3519",2706208,-9.67493,-37.339
"3520",3535002,-20.39,-49.4309
"3521",5215652,-16.7392,-51.5309
"3522",1505494,-5.74027,-48.3181
